race_course,race_no,datetime,distance,class,track_cond,track_rail,race_time,prize_money,position,horse_name,barrier,trainer,jockey,weight,prize,800m,400m,margin,horse_adjusted_t1_speed,sp,s_tab_win,s_tab_place
Caulfield,5,2022-01-08 15:05:00,1800,BM 70,4,Out 3m Entire Circuit,111.48,75000,3,The Regiment,2,J.F.Moloney,J.Fry ,61.5,6750,5,3,2.35,60.91763510337302,13.00,0,2.60
Caulfield,5,2022-01-08 15:05:00,1800,BM 70,4,Out 3m Entire Circuit,111.48,75000,4,Translator,4,N.A.Blackiston,B.McDougall ,58.5,3750,6,7,2.45,60.908859533275816,12.00,0,0
Caulfield,5,2022-01-08 15:05:00,1800,BM 70,4,Out 3m Entire Circuit,111.48,75000,5,Swelter Magic (NZ),3,K.L.Corstens,N.Punch ,58,2250,1,1,2.65,60.89130866441456,61.00,0,0
Caulfield,5,2022-01-08 15:05:00,1800,BM 70,4,Out 3m Entire Circuit,111.48,75000,6,Takumi (IRE),7,A.J.Purcell,L.Lafferty (a3),60.5,1500,8,8,3.9,60.781623935788254,15.00,0,0
Caulfield,5,2022-01-08 15:05:00,1800,BM 70,4,Out 3m Entire Circuit,111.48,75000,7,Seeingisbelieving,9,P. & T.Templeton,A.K.Kelly (a3),61.5,1500,4,5,5.9,60.606157825053174,31.00,0,0
Caulfield,5,2022-01-08 15:05:00,1800,BM 70,4,Out 3m Entire Circuit,111.48,75000,8,Misterzee,6,C.W.McDonald,J.Childs ,58.5,1500,2,2,6.0,60.59738547245822,26.00,0,0
Caulfield,5,2022-01-08 15:05:00,1800,BM 70,4,Out 3m Entire Circuit,111.48,75000,9,Curly Burgin,8,D.J.Bourne,L.N.McNeil (a3),59,1500,9,9,16.0,59.720610839534416,9.00,0,0
Caulfield,6,2022-01-08 15:45:00,2000,Open,4,Out 3m Entire Circuit,122.71,130000,1,Ho Ho Khan (NZ),4,M.Freedman,J.Childs ,59,71500,7,5,0,62.20291460083868,14.00,12.90,4.50
Caulfield,6,2022-01-08 15:45:00,2000,Open,4,Out 3m Entire Circuit,122.71,130000,2,Dark Dream,5,B. & JD.Hayes,J.Mott ,60,23400,4,3,1.75,62.06223609308114,4.80,0,2.30
Caulfield,6,2022-01-08 15:45:00,2000,Open,4,Out 3m Entire Circuit,122.71,130000,3,Holbien,1,S.J.Richards,T.M.Nugent (a1.5),59.5,11700,3,4,1.95,62.04616000066489,5.50,0,0
Caulfield,6,2022-01-08 15:45:00,2000,Open,4,Out 3m Entire Circuit,122.71,130000,4,In a Twinkling,6,L.Smith,J.Fry ,59.5,6500,2,1,2.95,61.96578400908205,8.50,0,0
Caulfield,6,2022-01-08 15:45:00,2000,Open,4,Out 3m Entire Circuit,122.71,130000,5,Starcaster (GB),2,A. & S.Freedman,L.Meech ,58,3900,1,2,3.7,61.90550690853509,4.40,0,0
Caulfield,6,2022-01-08 15:45:00,2000,Open,4,Out 3m Entire Circuit,122.71,130000,6,Excelman (NZ),3,R.J.Laming,J.Richards (a2),53,2600,5,7,5.7,61.74478850686271,3.60,0,0
Caulfield,6,2022-01-08 15:45:00,2000,Open,4,Out 3m Entire Circuit,122.71,130000,7,Hang Man (IRE),7,M.D.Moroney,J.McNeil ,60,2600,6,6,7.45,61.60418444612755,19.00,0,0
Caulfield,7,2022-01-08 16:25:00,1400,BM 84,4,Out 3m Entire Circuit,83.3,130000,1,Open Minded (NZ),3,A. & S.Freedman,A.K.Kelly (a3),62.5,71500,1,1,0,62.403605129363385,5.00,4.50,1.50
Caulfield,7,2022-01-08 16:25:00,1400,BM 84,4,Out 3m Entire Circuit,83.3,130000,2,Score,8,J.D.Sadler,T.M.Nugent (a1.5),54,23400,8,8,3.0,62.05801539151294,12.00,0,2.60
Caulfield,7,2022-01-08 16:25:00,1400,BM 84,4,Out 3m Entire Circuit,83.3,130000,3,Polanco,2,S.H.Eden,J.McNeil ,59,11700,4,3,3.2,62.03498096120213,21.00,0,4.50
Caulfield,7,2022-01-08 16:25:00,1400,BM 84,4,Out 3m Entire Circuit,83.3,130000,4,More Than Exceed (NZ),6,P.J.Stokes,L.N.McNeil (a3),64,6500,2,2,3.95,61.948607297912,41.00,0,0
Caulfield,7,2022-01-08 16:25:00,1400,BM 84,4,Out 3m Entire Circuit,83.3,130000,5,Muswellbrook,1,B. & JD.Hayes,D.Oliver ,56,3900,5,5,4.05,61.937091460055925,15.00,0,0
Caulfield,7,2022-01-08 16:25:00,1400,BM 84,4,Out 3m Entire Circuit,83.3,130000,6,Neighbourhood,5,E.Jusufovic,L.J.Neindorf (a2),59,2600,7,7,4.15,61.92557577535531,7.50,0,0
Caulfield,7,2022-01-08 16:25:00,1400,BM 84,4,Out 3m Entire Circuit,83.3,130000,7,Sig Positano,7,P.Payne,J.Allen ,56.5,2600,6,6,4.25,61.91406024383461,1.80,0,0
Caulfield,7,2022-01-08 16:25:00,1400,BM 84,4,Out 3m Entire Circuit,83.3,130000,8,Elite Drake,4,D.K.Loos,C.Newitt ,54,2600,3,4,10.25,61.22340959966674,31.00,0,0
Caulfield,8,2022-01-08 17:05:00,1100,BM 84,4,Out 3m Entire Circuit,63.45,130000,1,Scorched Earth,12,J.F.Moloney,D.Oliver ,55,71500,11,8,0,63.185673816544366,2.70,2.60,1.70
Caulfield,8,2022-01-08 17:05:00,1100,BM 84,4,Out 3m Entire Circuit,63.45,130000,2,Evening Glory,14,A. & S.Freedman,J.Kah ,54,23400,5,7,0.1,63.17082586959308,17.00,0,3.70
Caulfield,8,2022-01-08 17:05:00,1100,BM 84,4,Out 3m Entire Circuit,63.45,130000,3,It'sourtime,2,D.T.O'Brien,F.W.Kersley ,59.5,11700,6,5,0.3,63.141130724648406,3.10,0,1.40
Caulfield,8,2022-01-08 17:05:00,1100,BM 84,4,Out 3m Entire Circuit,63.45,130000,4,Sam's Image,11,J.D.Sadler,J.McNeil ,57,6500,3,2,1.3,62.992669992174086,26.00,0,0
Caulfield,8,2022-01-08 17:05:00,1100,BM 84,4,Out 3m Entire Circuit,63.45,130000,5,Ocean Beyond (NZ),13,DJ.Bowman,A.K.Kelly (a3),60.5,3900,4,4,1.5,62.962980846953045,26.00,0,0
Caulfield,8,2022-01-08 17:05:00,1100,BM 84,4,Out 3m Entire Circuit,63.45,130000,6,Vainstream,16,J.A.Pascoe,C.Newitt ,60.5,2600,14,12,2.25,62.85165547410968,101.00,0,0
Caulfield,8,2022-01-08 17:05:00,1100,BM 84,4,Out 3m Entire Circuit,63.45,130000,7,Can't Be Done,10,D.T.O'Brien,J.Allen ,56,2600,10,15,2.45,62.82197108899237,41.00,0,0
Caulfield,8,2022-01-08 17:05:00,1100,BM 84,4,Out 3m Entire Circuit,63.45,130000,8,Witchfulthinking,15,A.Noblet,P.M.Moloney ,54,2600,2,3,2.65,62.79228770716838,26.00,0,0
Caulfield,8,2022-01-08 17:05:00,1100,BM 84,4,Out 3m Entire Circuit,63.45,130000,9,Exeter,3,D.T.O'Brien,D.M.Lane ,59.5,2600,7,6,2.75,62.7774463926184,31.00,0,0
Caulfield,8,2022-01-08 17:05:00,1100,BM 84,4,Out 3m Entire Circuit,63.45,130000,10,Calypso Reign,7,D.R.Jolly,H.T.Coffey ,56.5,2600,16,16,3.5,62.66614453686006,13.00,0,0
Caulfield,8,2022-01-08 17:05:00,1100,BM 84,4,Out 3m Entire Circuit,63.45,130000,11,Zipping Boy,8,J.Hunter,T.J.Bull (a3),61.5,0,9,10,3.6,62.651305357226555,31.00,0,0
Caulfield,8,2022-01-08 17:05:00,1100,BM 84,4,Out 3m Entire Circuit,63.45,130000,12,Ginger Jones,6,A.Noblet,B.McDougall ,58.5,0,8,9,3.9,62.60678932698254,18.00,0,0
Caulfield,8,2022-01-08 17:05:00,1100,BM 84,4,Out 3m Entire Circuit,63.45,130000,13,Grandview Avenue,1,K.M.Elford,T.M.Nugent (a1.5),63,0,1,1,4.65,62.49550915964291,51.00,0,0
Caulfield,8,2022-01-08 17:05:00,1100,BM 84,4,Out 3m Entire Circuit,63.45,130000,14,Defiant Dancer,5,P.J.Stokes,L.N.McNeil (a3),63.5,0,15,14,5.4,62.384243164254706,19.00,0,0
Caulfield,8,2022-01-08 17:05:00,1100,BM 84,4,Out 3m Entire Circuit,63.45,130000,15,Excess Funds,9,M. & L.Kavanagh,L.Meech ,60,0,13,13,6.15,62.27299136247551,91.00,0,0
Caulfield,8,2022-01-08 17:05:00,1100,BM 84,4,Out 3m Entire Circuit,63.45,130000,16,Wagner,4,J.Waldron,J.Mott ,60,0,12,11,7.15,62.12467774327962,201.00,0,0
Caulfield,9,2022-01-08 17:45:00,1100,BM 70,4,Out 3m Entire Circuit,63.94,130000,1,Vespertine,2,G.M.Begg,L.N.McNeil (a3),59.5,71500,9,10,0,62.70145454582015,5.00,4.70,1.70
Caulfield,9,2022-01-08 17:45:00,1100,BM 70,4,Out 3m Entire Circuit,63.94,130000,2,Comica,5,M.C.Kent,J.Richards (a2),59.5,23400,8,8,0.4,62.64251938962534,10.00,0,2.90
Caulfield,9,2022-01-08 17:45:00,1100,BM 70,4,Out 3m Entire Circuit,63.94,130000,3,Award Winner,1,A. & S.Freedman,W.T.Price (a1.5),60,11700,4,4,0.6,62.613053298563734,7.00,0,2.10
Caulfield,9,2022-01-08 17:45:00,1100,BM 70,4,Out 3m Entire Circuit,63.94,130000,4,Little Stevie,8,S.Zahra,D.M.Lane ,60.5,6500,7,7,0.8,62.583588199392324,18.00,0,0
Caulfield,9,2022-01-08 17:45:00,1100,BM 70,4,Out 3m Entire Circuit,63.94,130000,5,Jezoulenko,7,M.J.Ellerton,J.Kah ,56.5,3900,6,5,1.55,62.47310291835658,7.00,0,0
Caulfield,9,2022-01-08 17:45:00,1100,BM 70,4,Out 3m Entire Circuit,63.94,130000,6,What A Smasher (NZ),9,AW.Noonan,L.J.Neindorf (a2),59.5,2600,2,1,1.65,62.45837260299601,151.00,0,0
Caulfield,9,2022-01-08 17:45:00,1100,BM 70,4,Out 3m Entire Circuit,63.94,130000,7,Dance To Dubai,4,P.G.Moody,L.Lafferty (a3),60,2600,5,6,2.4,62.34790316215935,3.80,0,0
Caulfield,9,2022-01-08 17:45:00,1100,BM 70,4,Out 3m Entire Circuit,63.94,130000,8,Okay To Pay,10,P.J.Stokes,T.J.Bull (a3),62.5,2600,1,2,2.5,62.33317496064041,21.00,0,0
Caulfield,9,2022-01-08 17:45:00,1100,BM 70,4,Out 3m Entire Circuit,63.94,130000,9,Awapuni Princess,3,A. & S.Freedman,A.K.Kelly (a3),61.5,2600,10,9,2.9,62.27426464433251,9.00,0,0
Caulfield,9,2022-01-08 17:45:00,1100,BM 70,4,Out 3m Entire Circuit,63.94,130000,10,Dana Point,6,B.Stanley,T.M.Nugent (a1.5),56.5,2600,3,3,13.9,60.65580429606097,61.00,0,0
Caulfield,1,2022-01-12 15:40:00,1200,Open,4,Out 12m Entire Circuit,71.78,50000,1,No Diggity,2,A. & S.Freedman,C.Newitt ,57,27500,1,1,0,61.34041125573718,1.24,1.20,1.20
Caulfield,1,2022-01-12 15:40:00,1200,Open,4,Out 12m Entire Circuit,71.78,50000,2,Toronto Terrier,5,M.D.Moroney,J.McNeil ,58,9000,3,3,2.25,61.043164801437605,12.00,0,1.80
Caulfield,1,2022-01-12 15:40:00,1200,Open,4,Out 12m Entire Circuit,71.78,50000,3,New York Scandal,4,A.E.Laing,C.Williams ,56,4500,5,4,2.35,61.029956246966535,9.50,0,0
Caulfield,1,2022-01-12 15:40:00,1200,Open,4,Out 12m Entire Circuit,71.78,50000,4,Concentric,3,T.Busuttin & N.Young,D.M.Lane ,58,2500,2,2,5.35,60.63379486875086,9.00,0,0
Caulfield,1,2022-01-12 15:40:00,1200,Open,4,Out 12m Entire Circuit,71.78,50000,5,Celtic Lightning,1,Y.Shima,F.W.Kersley ,57,1500,4,5,5.85,60.56778593695001,91.00,0,0
Caulfield,2,2022-01-12 16:15:00,1200,BM 64,4,Out 12m Entire Circuit,69.26,50000,1,Danny's St Darci,6,A.Alexander,J.Richards (a2),61,27500,5,5,0,63.57225988935627,6.50,6.80,3.40
Caulfield,2,2022-01-12 16:15:00,1200,BM 64,4,Out 12m Entire Circuit,69.26,50000,2,Ghumaama,1,G.M.Bedggood,B.Higgins ,57.5,9000,1,1,3.25,63.12731634244613,6.00,0,3.10
Caulfield,2,2022-01-12 16:15:00,1200,BM 64,4,Out 12m Entire Circuit,69.26,50000,3,Rusheen,4,AW.Noonan,J.Noonan ,59,4500,6,6,3.55,63.08625591364999,6.00,0,0
Caulfield,2,2022-01-12 16:15:00,1200,BM 64,4,Out 12m Entire Circuit,69.26,50000,4,Abrazen Laugh,2,B. & JD.Hayes,J.Mott ,59.5,2500,4,4,4.3,62.983613207109286,18.00,0,0
Caulfield,2,2022-01-12 16:15:00,1200,BM 64,4,Out 12m Entire Circuit,69.26,50000,5,He's The Ultimate (NZ),3,P.G.Moody,B.McDougall ,59,1500,2,3,4.5,62.95624383859427,3.70,0,0
Caulfield,2,2022-01-12 16:15:00,1200,BM 64,4,Out 12m Entire Circuit,69.26,50000,6,Video,7,C.Maher & D.Eustace,J.Allen ,59.5,1000,3,2,6.75,62.64839716300234,8.00,0,0
Caulfield,2,2022-01-12 16:15:00,1200,BM 64,4,Out 12m Entire Circuit,69.26,50000,7,Guardian Spirit,5,A. & S.Freedman,M.Zahra ,61.5,1000,7,7,9.0,62.34065865718902,4.40,0,0
Caulfield,3,2022-01-12 16:50:00,1100,BM 64,4,Out 12m Entire Circuit,63.07,50000,1,Jillette,5,Michael & Luke Cerchi,T.Stockdale (a2),59.5,27500,1,1,0,63.56637075724973,6.00,5.30,1.80
Caulfield,3,2022-01-12 16:50:00,1100,BM 64,4,Out 12m Entire Circuit,63.07,50000,2,Minouche,3,J.A.Cummings,D.Oliver ,59.5,9000,5,5,1.75,63.30500243793275,3.20,0,1.40
Caulfield,3,2022-01-12 16:50:00,1100,BM 64,4,Out 12m Entire Circuit,63.07,50000,3,Wanaroo,2,S.W.Wilde,J.Bowditch ,59.5,4500,4,4,2.5,63.193011050948925,12.00,0,0
Caulfield,3,2022-01-12 16:50:00,1100,BM 64,4,Out 12m Entire Circuit,63.07,50000,4,First Division,1,H.Dwyer,B.McDougall ,59.5,2500,3,3,4.25,62.9317530557732,4.00,0,0
Caulfield,3,2022-01-12 16:50:00,1100,BM 64,4,Out 12m Entire Circuit,63.07,50000,5,Irish Mist,7,N.R.Ryan,C.Williams ,59,1500,2,2,5.5,62.74518767187399,7.50,0,0
Caulfield,3,2022-01-12 16:50:00,1100,BM 64,4,Out 12m Entire Circuit,63.07,50000,6,Live In Hope,6,G.M.Begg,J.Childs ,58.5,1000,6,6,5.6,62.7302641536685,21.00,0,0
Caulfield,3,2022-01-12 16:50:00,1100,BM 64,4,Out 12m Entire Circuit,63.07,50000,7,No Crying,4,A. & S.Freedman,M.Zahra ,58.5,1000,7,7,99.0,48.910411236490845,7.50,0,0
Caulfield,4,2022-01-12 17:25:00,1440,BM 64,4,Out 12m Entire Circuit,86.43,50000,1,Pal D'oro,2,C.Maher & D.Eustace,J.Allen ,61,27500,2,2,0,61.99650386010821,3.00,2.60,1.50
Caulfield,4,2022-01-12 17:25:00,1440,BM 64,4,Out 12m Entire Circuit,86.43,50000,2,Via Capo,8,G.M.Begg,L.N.McNeil (a3),60.5,9000,8,8,2.25,61.746141790036354,10.00,0,2.40
Caulfield,4,2022-01-12 17:25:00,1440,BM 64,4,Out 12m Entire Circuit,86.43,50000,3,Chase On The Case,7,M.Brown,T.J.Bull (a3),60,4500,7,6,2.35,61.73501626995393,14.00,0,3.40
Caulfield,4,2022-01-12 17:25:00,1440,BM 64,4,Out 12m Entire Circuit,86.43,50000,4,Onslaught,5,S.W.Mathrick,L.Lafferty (a3),61,2500,1,1,2.45,61.7238908932888,61.00,0,0
Caulfield,4,2022-01-12 17:25:00,1440,BM 64,4,Out 12m Entire Circuit,86.43,50000,5,Shevrolet,4,M.C.Kent,J.Beriman ,60,1500,6,4,2.65,61.70164057029901,7.00,0,0
Caulfield,4,2022-01-12 17:25:00,1440,BM 64,4,Out 12m Entire Circuit,86.43,50000,6,Galactus,3,S.Zahra,D.M.Lane ,60.5,1000,5,7,4.9,61.45136402620815,4.20,0,0
Caulfield,4,2022-01-12 17:25:00,1440,BM 64,4,Out 12m Entire Circuit,86.43,50000,7,No Quarantine,6,G.Eurell,J.Kah ,58.5,1000,4,3,5.0,61.440242314188126,6.00,0,0
Caulfield,4,2022-01-12 17:25:00,1440,BM 64,4,Out 12m Entire Circuit,86.43,50000,8,Magnossiva,1,R.Griffiths & M.de Kock,J.Richards (a2),59,1000,3,5,7.25,61.19004190791734,12.00,0,0
Caulfield,5,2022-01-12 18:00:00,2000,BM 70,4,Out 12m Entire Circuit,122.97,50000,1,My Delight,7,C.J.Waller,C.Williams ,56.5,27500,11,5,0,62.07139668755725,20.00,19.30,4.70
Caulfield,5,2022-01-12 18:00:00,2000,BM 70,4,Out 12m Entire Circuit,122.97,50000,2,Shezadandi,4,G.Eurell,D.M.Lane ,58,9000,9,7,0.75,62.011230589676224,4.00,0,1.60
Caulfield,5,2022-01-12 18:00:00,2000,BM 70,4,Out 12m Entire Circuit,122.97,50000,3,Spirit Of Gold (NZ),11,P.G.Moody,J.E.Benbow ,58,4500,12,10,2.0,61.91096304032528,21.00,0,6.10
Caulfield,5,2022-01-12 18:00:00,2000,BM 70,4,Out 12m Entire Circuit,122.97,50000,4,Hard Squeeze,9,R.Griffiths & M.de Kock,L.King ,55.5,2500,13,11,2.75,61.85080808465061,20.00,0,0
Caulfield,5,2022-01-12 18:00:00,2000,BM 70,4,Out 12m Entire Circuit,122.97,50000,5,Designs,12,A. & S.Freedman,D.Thornton ,58.5,1500,7,3,2.85,61.84278773999592,6.00,0,0
Caulfield,5,2022-01-12 18:00:00,2000,BM 70,4,Out 12m Entire Circuit,122.97,50000,6,Queen Adele,5,C.M.Alderson,M.Zahra ,59,1000,6,8,3.6,61.78263752725569,7.00,0,0
Caulfield,5,2022-01-12 18:00:00,2000,BM 70,4,Out 12m Entire Circuit,122.97,50000,7,Look Sharpish (NZ),6,L. & T.Corstens,C.L.Azzopardi ,58,1000,8,13,4.1,61.74253971224985,16.00,0,0
Caulfield,5,2022-01-12 18:00:00,2000,BM 70,4,Out 12m Entire Circuit,122.97,50000,8,La Spezia,2,J.W.Edwards,J.Childs ,59.5,1000,3,6,4.3,61.7265011077357,8.00,0,0
Caulfield,5,2022-01-12 18:00:00,2000,BM 70,4,Out 12m Entire Circuit,122.97,50000,9,Miss Gobcain,3,M.C.Webb,B.Park ,59,1000,5,12,4.5,61.71046280131436,31.00,0,0
Caulfield,5,2022-01-12 18:00:00,2000,BM 70,4,Out 12m Entire Circuit,122.97,50000,10,Obedience,1,M.S.S.Cumani,W.T.Price (a1.5),57.5,1000,1,1,6.75,61.53005241475841,9.00,0,0
Caulfield,5,2022-01-12 18:00:00,2000,BM 70,4,Out 12m Entire Circuit,122.97,50000,11,Succeed Indeed,10,L. & T.Corstens,E.P.Brown ,59,0,10,2,6.95,61.51401776537088,17.00,0,0
Caulfield,5,2022-01-12 18:00:00,2000,BM 70,4,Out 12m Entire Circuit,122.97,50000,12,Starspangled Baby,8,S.L.Trolove,J.Noonan ,59.5,0,4,4,8.2,61.41380798299944,17.00,0,0
Caulfield,5,2022-01-12 18:00:00,2000,BM 70,4,Out 12m Entire Circuit,122.97,50000,13,Mostly Sunny,13,P.L.M.Caboche,D.Oliver ,55.5,0,2,9,13.2,61.013085967915615,26.00,0,0
Caulfield,6,2022-01-12 18:30:00,1600,BM 70,3,Out 12m Entire Circuit,97.36,50000,1,Savannah Cloud (NZ),3,P.J.Stokes,Z.Spain ,60,27500,3,4,0,61.34340117396905,3.90,3.30,1.60
Caulfield,6,2022-01-12 18:30:00,1600,BM 70,3,Out 12m Entire Circuit,97.36,50000,2,Gentleman Roy,2,B. & JD.Hayes,J.Mott ,60.5,9000,1,1,0.75,61.269076258103816,1.65,0,1.10
Caulfield,6,2022-01-12 18:30:00,1600,BM 70,3,Out 12m Entire Circuit,97.36,50000,3,Dundirtcheap,6,C.Maher & D.Eustace,J.Allen ,58.5,4500,5,2,2.75,61.07090802882101,6.00,0,0
Caulfield,6,2022-01-12 18:30:00,1600,BM 70,3,Out 12m Entire Circuit,97.36,50000,4,Shakespeare (NZ),4,P.Payne,A.K.Kelly (a2),59.5,2500,6,5,7.75,60.575688927835756,16.00,0,0
Caulfield,6,2022-01-12 18:30:00,1600,BM 70,3,Out 12m Entire Circuit,97.36,50000,5,Galactic Express,5,C.Maher & D.Eustace,J.Richards (a2),57.5,1500,2,3,12.25,60.130239142395396,21.00,0,0
Caulfield,6,2022-01-12 18:30:00,1600,BM 70,3,Out 12m Entire Circuit,97.36,50000,6,Nievre (NZ),1,S.C.Field,N.Punch ,54,1000,4,6,16.5,59.70975317144012,301.00,0,0
Caulfield,7,2022-01-12 19:00:00,1000,BM 64,3,Out 12m Entire Circuit,56.35,50000,1,Midwest,13,A. & S.Freedman,L.N.McNeil (a3),59,27500,1,1,0,63.88642413487135,10.00,10.20,3.40
Caulfield,7,2022-01-12 19:00:00,1000,BM 64,3,Out 12m Entire Circuit,56.35,50000,2,Prince Of Mercia,1,C.Douglas,J.Kah ,58,9000,4,3,2.75,63.43240438878011,11.00,0,2.40
Caulfield,7,2022-01-12 19:00:00,1000,BM 64,3,Out 12m Entire Circuit,56.35,50000,3,Chosen Blonde,4,C.M.Bieg,J.Richards (a2),59,4500,2,2,2.85,63.41589894911732,5.00,0,2.30
Caulfield,7,2022-01-12 19:00:00,1000,BM 64,3,Out 12m Entire Circuit,56.35,50000,4,Sweetzou,3,J.D.Sadler,L.Lafferty (a3),62,2500,7,8,4.6,63.12710355845146,4.80,0,0
Caulfield,7,2022-01-12 19:00:00,1000,BM 64,3,Out 12m Entire Circuit,56.35,50000,5,Quality Diamond,6,N.M.Burke,D.M.Lane ,57.5,1500,9,7,4.8,63.09410437960445,41.00,0,0
Caulfield,7,2022-01-12 19:00:00,1000,BM 64,3,Out 12m Entire Circuit,56.35,50000,6,Gulf Of Aden,12,C.J.Waller,C.Williams ,57.5,1000,3,4,4.9,63.07760525309259,10.00,0,0
Caulfield,7,2022-01-12 19:00:00,1000,BM 64,3,Out 12m Entire Circuit,56.35,50000,7,Governor Landy (NZ),8,AW.Noonan,J.Noonan ,59,1000,10,10,5.2,63.02810972603387,31.00,0,0
Caulfield,7,2022-01-12 19:00:00,1000,BM 64,3,Out 12m Entire Circuit,56.35,50000,8,Big Day Out,7,C.A.Weeding,A.K.Kelly (a2),60.5,1000,8,9,5.7,62.94562336001524,18.00,0,0
Caulfield,7,2022-01-12 19:00:00,1000,BM 64,3,Out 12m Entire Circuit,56.35,50000,9,Five Bulls,5,N.R.Ryan,F.W.Kersley ,58.5,1000,11,12,6.1,62.879639833367,61.00,0,0
Caulfield,7,2022-01-12 19:00:00,1000,BM 64,3,Out 12m Entire Circuit,56.35,50000,10,Sequalus,2,D. & C.Feek,T.J.Bull (a3),57,1000,5,5,8.1,62.54979657724759,31.00,0,0
Caulfield,7,2022-01-12 19:00:00,1000,BM 64,3,Out 12m Entire Circuit,56.35,50000,11,Zakurak (NZ),9,S.P.Nichols,L.J.Neindorf (a2),60,0,6,6,10.35,62.1788716065191,26.00,0,0
Caulfield,7,2022-01-12 19:00:00,1000,BM 64,3,Out 12m Entire Circuit,56.35,50000,12,Ocean Reward,11,M.C.Webb,A.Lynch ,59.5,0,13,13,12.1,61.89048374794659,20.00,0,0
Caulfield,7,2022-01-12 19:00:00,1000,BM 64,3,Out 12m Entire Circuit,56.35,50000,13,Tsunami Sam (NZ),10,B. & JD.Hayes,M.Zahra ,59,0,12,11,18.1,60.90245726101867,3.90,0,0
Caulfield,8,2022-01-12 19:30:00,1200,BM 64,3,Out 12m Entire Circuit,69.69,50000,1,Kentucky Casanova,2,M.E.Huglin,J.Richards (a2),62,27500,2,1,0,62.865679065382174,2.80,2.60,1.20
Caulfield,8,2022-01-12 19:30:00,1200,BM 64,3,Out 12m Entire Circuit,69.69,50000,2,Seguso,6,G.M.Begg,J.Childs ,61,9000,3,3,0.1,62.85213736687394,3.00,0,1.60
Caulfield,8,2022-01-12 19:30:00,1200,BM 64,3,Out 12m Entire Circuit,69.69,50000,3,Estoril Park,5,L. & T.Corstens,D.Oliver ,58,4500,4,5,0.3,62.82505459598897,6.00,0,1.60
Caulfield,8,2022-01-12 19:30:00,1200,BM 64,3,Out 12m Entire Circuit,69.69,50000,4,Yulong Knight (IRE),7,R.J.Blacker,L.N.McNeil (a3),63.5,2500,1,2,2.55,62.52043103985953,61.00,0,0
Caulfield,8,2022-01-12 19:30:00,1200,BM 64,3,Out 12m Entire Circuit,69.69,50000,5,Scorpius,8,M.Price & M.Kent (Jnr),Z.Spain ,60.5,1500,8,7,2.65,62.50689467521652,26.00,0,0
Caulfield,8,2022-01-12 19:30:00,1200,BM 64,3,Out 12m Entire Circuit,69.69,50000,6,Madam Superior,9,M.Cornish & D.Gaskin,D.Thornton ,58.5,1000,10,10,3.15,62.439215998055964,41.00,0,0
Caulfield,8,2022-01-12 19:30:00,1200,BM 64,3,Out 12m Entire Circuit,69.69,50000,7,Real Gun,3,S.A.McIntosh,J.D.Hill ,62,1000,6,6,4.9,62.20238198012243,17.00,0,0
Caulfield,8,2022-01-12 19:30:00,1200,BM 64,3,Out 12m Entire Circuit,69.69,50000,8,Cranc,10,C.Maher & D.Eustace,A.K.Kelly (a2),63.5,1000,11,11,5.2,62.161788331794085,26.00,0,0
Caulfield,8,2022-01-12 19:30:00,1200,BM 64,3,Out 12m Entire Circuit,69.69,50000,9,The Marg Factor,1,P.Gelagotis,J.Noonan ,61,1000,5,4,5.4,62.13472695292088,31.00,0,0
Caulfield,8,2022-01-12 19:30:00,1200,BM 64,3,Out 12m Entire Circuit,69.69,50000,10,Fiorente's Girl,11,N.R.Ryan,J.Mott ,59,1000,9,9,5.5,62.12119657960591,151.00,0,0
Caulfield,8,2022-01-12 19:30:00,1200,BM 64,3,Out 12m Entire Circuit,69.69,50000,11,Wise Hero,4,G.Singh,T.Stockdale (a2),62,0,7,8,5.7,62.09413646541593,71.00,0,0
Flemington,1,2022-01-15 12:33:00,1100,Open,4,Out 9m Entire Circuit,64.47,130000,1,Lofty Strike,1,J.Sandhu,J.Mott ,57,71500,1,4,0,62.185993542108584,13.00,13.90,4.20
Flemington,1,2022-01-15 12:33:00,1100,Open,4,Out 9m Entire Circuit,64.47,130000,2,English Riviera,7,T. & C.McEvoy,J.McNeil ,55,23400,3,1,0.75,62.076401785826576,1.90,0,1.60
Flemington,1,2022-01-15 12:33:00,1100,Open,4,Out 9m Entire Circuit,64.47,130000,3,Jamarra,5,C.Maher & D.Eustace,J.Allen ,57,11700,7,7,4.0,61.60166435049272,6.50,0,0
Flemington,1,2022-01-15 12:33:00,1100,Open,4,Out 9m Entire Circuit,64.47,130000,4,Waterworld,2,P.G.Moody,B.McDougall ,57,6500,2,3,4.4,61.54325317006443,8.50,0,0
Flemington,1,2022-01-15 12:33:00,1100,Open,4,Out 9m Entire Circuit,64.47,130000,5,Maximillius,3,M.Price & M.Kent (Jnr),J.Kah ,57,3900,5,2,4.6,61.51404906665012,6.00,0,0
Flemington,1,2022-01-15 12:33:00,1100,Open,4,Out 9m Entire Circuit,64.47,130000,6,Albanian I Am,4,J.A.Cummings,D.Oliver ,57,2600,4,6,4.8,61.484845954973345,19.00,0,0
Flemington,1,2022-01-15 12:33:00,1100,Open,4,Out 9m Entire Circuit,64.47,130000,7,Exonumia,6,J.A.Cummings,D.M.Lane ,57,2600,6,5,8.55,60.93747175631029,18.00,0,0
